license_type,dba_name,account_business_street,license_number,account_business_city,account_business_state_province,account_business_zip_postal_code,classification,full_address,lon,lat
Pharmacy,Sam's Pharmacy 10-8251,2855 Veterans Memorial Parkway,2000165881,Saint Charles,Missouri,63303,Class A (Community/Ambulatory); Class J (Shared Services),"2855 Veterans Memorial Parkway, Saint Charles, Missouri, 63303",-90.5240831,38.7818602
Pharmacy,Wal-Mart Pharmacy 10-4553,11601 East US 40 Highway,2006038493,Kansas City,Missouri,64133,Class A (Community/Ambulatory); Class J (Shared Services),"11601 East US 40 Highway, Kansas City, Missouri, 64133",-94.44290286509268,39.04507349214287
Pharmacy,Walgreens #09467,880 S. Neosho Blvd.,2005013313,Neosho,Missouri,64850,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"880 S. Neosho Blvd., Neosho, Missouri, 64850",-94.38413249999999,36.8586216
Pharmacy,Hy-Vee Pharmacy #1475,929 Highway D,2005009613,Osage Beach,Missouri,65065,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"929 Highway D, Osage Beach, Missouri, 65065",-92.59667019999999,38.1650893
Pharmacy,Walgreens #09301,299 N Main St,2005014836,Sikeston,Missouri,63801,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"299 N Main St, Sikeston, Missouri, 63801",-89.5808318,36.8803332
Pharmacy,Sam's Pharmacy 10-8163,101 Conley Road,2005020212,Columbia,Missouri,65201,Class A (Community/Ambulatory); Class J (Shared Services),"101 Conley Road, Columbia, Missouri, 65201",-92.2965902,38.951469
Pharmacy,Walgreens #05974,1305 Jungermann Road,2000165876,Saint Peters,Missouri,63376,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1305 Jungermann Road, Saint Peters, Missouri, 63376",-90.5857058,38.7567
Pharmacy,Sam's Pharmacy 10-8125,10735 W Florissant,2000170340,Ferguson,Missouri,63136,Class A (Community/Ambulatory); Class J (Shared Services),"10735 W Florissant, Ferguson, Missouri, 63136",-90.2813682,38.7646816
Pharmacy,"Elsberry Pharmacy, A Member of the Medicine Shoppe Family",106A Broadway,2001029143,Elsberry,Missouri,63343,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"106A Broadway, Elsberry, Missouri, 63343",-90.781395,39.1658622
Pharmacy,Swords Family Pharmacy,300 South Ohio,005280,Sedalia,Missouri,65301,Class A (Community/Ambulatory); Class C (Long-Term Care),"300 South Ohio, Sedalia, Missouri, 65301",-93.2284274,38.7085282
Pharmacy,Hy-vee Food & Drugstore,500 N. Baltimore,005281,Kirksville,Missouri,63501,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"500 N. Baltimore, Kirksville, Missouri, 63501",-92.5694762,40.19755749999999
Pharmacy,Rx Jennifer's Pharmacy,230 S. Bemiston #460,005283,Clayton,Missouri,63105,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding),"230 S. Bemiston #460, Clayton, Missouri, 63105",-90.3369,38.646559
Pharmacy,Hy-vee Pharmacy,625 SW Highway 40,005307,Blue Springs,Missouri,64014,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"625 SW Highway 40, Blue Springs, Missouri, 64014",-94.2826686,39.0094151
Pharmacy,Walgreens #06166,3822 S. Kingshighway,005332,Saint Louis,Missouri,63109,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"3822 S. Kingshighway, Saint Louis, Missouri, 63109",-90.2723093,38.5918801
Pharmacy,SSM Health Pharmacy,1035 Bellevue Avenue,005355,St. Louis,Missouri,63117,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1035 Bellevue Avenue, St. Louis, Missouri, 63117",-90.31294090000002,38.6329002
Pharmacy,Price Chopper Pharmacy #21,500 NE Barry Rd,005403,Kansas City,Missouri,64155,Class A (Community/Ambulatory),"500 NE Barry Rd, Kansas City, Missouri, 64155",-94.5722761,39.24813779999999
Pharmacy,Option Care,1410 Heriford Drive,005410,Columbia,Missouri,65202,Class A (Community/Ambulatory); Class C (Long-Term Care); Class H (Sterile Product Compounding); Class J (Shared Services); Class M (Specialty Bleeding Disorder),"1410 Heriford Drive, Columbia, Missouri, 65202",-92.3179634,38.9689326
Pharmacy,Walgreens #02733,530 Mid Rivers Mall Drive,005433,St. Peters,Missouri,63376,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"530 Mid Rivers Mall Drive, St. Peters, Missouri, 63376",-90.62557009999999,38.7870257
Pharmacy,Medicine Shoppe,"920 Plaza Drive, Suite H",005448,Saint Clair,Missouri,63077,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"920 Plaza Drive, Suite H, Saint Clair, Missouri, 63077",-90.979951,38.3568365
Pharmacy,Hy-Vee Pharmacy,7117 N. Prospect,005503,Gladstone,Missouri,64119,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"7117 N. Prospect, Gladstone, Missouri, 64119",-94.54693999999999,39.223098
Pharmacy,Walgreens #02971,2 Grandview Plz Shp Ctr Ste A,005543,Florissant,Missouri,63033,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2 Grandview Plz Shp Ctr Ste A, Florissant, Missouri, 63033",-90.2954553,38.7744615
Pharmacy,"Medicine Shoppe, The",864 N. Kingshighway,005551,Cape Girardeau,Missouri,63701,Class A (Community/Ambulatory); Class C (Long-Term Care),"864 N. Kingshighway, Cape Girardeau, Missouri, 63701",-89.5546182,37.3179367
Pharmacy,Flow's Pharmacy,1506 E. Broadway,005639,Columbia,Missouri,65201,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"1506 E. Broadway, Columbia, Missouri, 65201",-92.3173863,38.9504431
Pharmacy,Price Chopper Pharmacy #18,8430 Wornall Road,005644,Kansas City,Missouri,64114,Class A (Community/Ambulatory); Class C (Long-Term Care),"8430 Wornall Road, Kansas City, Missouri, 64114",-94.59580199999999,38.975059
Pharmacy,Pharmax Pharmacy #1302,610 East High Street,005653,Potosi,Missouri,63664,Class A (Community/Ambulatory); Class C (Long-Term Care),"610 East High Street, Potosi, Missouri, 63664",-90.7787951,37.9308243
Pharmacy,Van Buren Drug,406 Main St PO Box 361,2003031703,Van Buren,Missouri,63965,Class A (Community/Ambulatory); Class C (Long-Term Care),"406 Main St PO Box 361, Van Buren, Missouri, 63965",-91.0150462,36.9973173
Pharmacy,Walgreens #07789,3200 S 7 Hwy,2003031302,Blue Springs,Missouri,64014,Class A (Community/Ambulatory); Class J (Shared Services),"3200 S 7 Hwy, Blue Springs, Missouri, 64014",-94.2735385,38.9874727
Pharmacy,Costco Pharmacy #375,241 East Linwood Blvd.,2001000061,Kansas City,Missouri,64111,Class A (Community/Ambulatory); Class J (Shared Services),"241 East Linwood Blvd., Kansas City, Missouri, 64111",-94.58093840927071,39.068189708636005
Pharmacy,Walgreens #06492,11404 Saint Charles Rock Rd.,2002000441,Bridgeton,Missouri,63044,Class A (Community/Ambulatory); Class J (Shared Services),"11404 Saint Charles Rock Rd., Bridgeton, Missouri, 63044",-90.4045166,38.7399846
Pharmacy,Walgreens #05717,890 Washington Corners,2002001255,Washington,Missouri,63090,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"890 Washington Corners, Washington, Missouri, 63090",-91.006346,38.5388909
Pharmacy,Webber Pharmacy,"1101 W MONROE ST, STE 103",005724,Mexico,Missouri,65265,Class A (Community/Ambulatory); Class C (Long-Term Care),"1101 W MONROE ST, STE 103, Mexico, Missouri, 65265",-91.8957239,39.1746041
Pharmacy,Walgreen #03338,1 S Kingshighway,005725,Cape Girardeau,Missouri,63703,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1 S Kingshighway, Cape Girardeau, Missouri, 63703",-89.5524117,37.3064948
Pharmacy,Hy-Vee Pharmacy,1210 N. Washington,005774,Chillicothe,Missouri,64601,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1210 N. Washington, Chillicothe, Missouri, 64601",-93.5549418,39.7989805
Pharmacy,Hy-Vee Pharmacy,109 N. Blue Jay Dr,005780,Liberty,Missouri,64068,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"109 N. Blue Jay Dr, Liberty, Missouri, 64068",-94.4469925,39.2458506
Pharmacy,Neels Pharmacy,#8 Crestwood Executive Center,005784,St. Louis,Missouri,63126,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"#8 Crestwood Executive Center, St. Louis, Missouri, 63126",-90.3837193,38.556459
Pharmacy,Walgreens #03690,2640 E Sunshine St,005874,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2640 E Sunshine St, Springfield, Missouri, 65804",-93.2424473,37.1803161
Pharmacy,Phelps Health Employee Pharmacy,1050 West 10th St.,005887,Rolla,Missouri,65401,Class A (Community/Ambulatory),"1050 West 10th St., Rolla, Missouri, 65401",-91.7853303,37.9535503
Pharmacy,Walgreens #03688,2951 South Campbell Avenue,005906,Springfield,Missouri,65807,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2951 South Campbell Avenue, Springfield, Missouri, 65807",-93.29610799999999,37.1604401
Pharmacy,Walgreens #03598,2001 S. Main Street,005928,Joplin,Missouri,64804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2001 S. Main Street, Joplin, Missouri, 64804",-94.5135471,37.0690057
Pharmacy,Barnes-Jewish Hospital Pharmacy,One Barnes-Jewish Hospital Plaza,005932,Saint Louis,Missouri,63110,Class A (Community/Ambulatory); Class B (Hospital Pharmacy); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class H (Sterile Product Compounding); Class J (Shared Services),"One Barnes-Jewish Hospital Plaza, Saint Louis, Missouri, 63110",-90.2648881,38.6349465
Pharmacy,People's Health Center Pharmacy,5701 Delmar Blvd,005971,Saint Louis,Missouri,63112,Class A (Community/Ambulatory),"5701 Delmar Blvd, Saint Louis, Missouri, 63112",-90.28566459999999,38.6544085
Pharmacy,Blue Springs Price Chopper Pharmacy,1101 S 7 Highway,005986,Blue Springs,Missouri,64014,Class A (Community/Ambulatory); Class J (Shared Services),"1101 S 7 Highway, Blue Springs, Missouri, 64014",-94.27444299999999,39.0059377
Pharmacy,Hy-Vee Pharmacy #1,8301 N St Clair Ave,006020,Kansas City,Missouri,64151,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"8301 N St Clair Ave, Kansas City, Missouri, 64151",-94.6456807,39.2457244
Pharmacy,Walgreens #06155,100 Plaza Drive,2005024555,Wildwood,Missouri,63040,Class A (Community/Ambulatory); Class J (Shared Services),"100 Plaza Drive, Wildwood, Missouri, 63040",-90.62774979999999,38.5813944
Pharmacy,Walgreens #01142,3938 Osage Beach Parkway,2005019024,Osage Beach,Missouri,65065,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3938 Osage Beach Parkway, Osage Beach, Missouri, 65065",-92.6043574,38.1572474
Pharmacy,Family Pharmacy,1600 N. Main,2001003655,Mountain Grove,Missouri,65711,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1600 N. Main, Mountain Grove, Missouri, 65711",-92.26253919999999,37.14232730000001
Pharmacy,Wal-Mart Pharmacy 10-0609,3650 Stardust Drive,2002004678,Hannibal,Missouri,63401,Class A (Community/Ambulatory); Class J (Shared Services),"3650 Stardust Drive, Hannibal, Missouri, 63401",-91.3997246,39.7239971
Pharmacy,Walgreens #04090,2920 Highway K,006117,O Fallon,Missouri,63368,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2920 Highway K, O Fallon, Missouri, 63368",-90.69635009999999,38.7566338
Pharmacy,Walgreens #03652,1001 Bowles Ave.,006133,Fenton,Missouri,63026,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1001 Bowles Ave., Fenton, Missouri, 63026",-90.47405719999999,38.524175
Pharmacy,Mizzou Pharmacy-Fairview,101 S. Fairview Road,006152,Columbia,Missouri,65203,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"101 S. Fairview Road, Columbia, Missouri, 65203",-92.3813038,38.9531853
Pharmacy,Spalitto's Pharmacy,3801 Independence Ave.,006292,Kansas City,Missouri,64124,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"3801 Independence Ave., Kansas City, Missouri, 64124",-94.5369375,39.1055451
Pharmacy,Healing Arts & Specialty Pharmacy,3250 Gordonville Rd.,006311,Cape Girardeau,Missouri,63703,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"3250 Gordonville Rd., Cape Girardeau, Missouri, 63703",-89.5709805,37.3031865
Pharmacy,Walgreens #04212,2501 E. Linwood Blvd.,006322,Kansas City,Missouri,64128,Class A (Community/Ambulatory); Class J (Shared Services),"2501 E. Linwood Blvd., Kansas City, Missouri, 64128",-94.5207162,39.0695198
Pharmacy,Walgreens #04584,1993 Wentzville Pkwy,006373,Wentzville,Missouri,63385,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1993 Wentzville Pkwy, Wentzville, Missouri, 63385",-90.8760789,38.8134336
Pharmacy,Jefferson City Medical Group Pharmacy,1241 West Stadium Blvd.,006386,Jefferson City,Missouri,65109,Class A (Community/Ambulatory),"1241 West Stadium Blvd., Jefferson City, Missouri, 65109",-92.2143669,38.570238
Pharmacy,Walgreens #04224,1536 E. 23rd Street S,006387,Independence,Missouri,64055,Class A (Community/Ambulatory); Class J (Shared Services),"1536 E. 23rd Street S, Independence, Missouri, 64055",-94.39115,39.0790632
Pharmacy,Walgreens #05146,1000 Club Village Dr.,2002005186,Columbia,Missouri,65203,Class A (Community/Ambulatory); Class J (Shared Services),"1000 Club Village Dr., Columbia, Missouri, 65203",-92.3546235,38.90947450000001
Pharmacy,Wal-Mart Pharmacy 10-444,3315 South Campbell,2002009663,Springfield,Missouri,65807,Class A (Community/Ambulatory); Class J (Shared Services),"3315 South Campbell, Springfield, Missouri, 65807",-93.2989334,37.1534491
Pharmacy,Wal-Mart Pharmacy 10-86,2825 N. Kansas Expressway,2002008580,Springfield,Missouri,65803,Class A (Community/Ambulatory); Class J (Shared Services),"2825 N. Kansas Expressway, Springfield, Missouri, 65803",-93.31308279999999,37.249011
Pharmacy,Wal-Mart Pharmacy 10-914,1401 Old Exeter Road,2002009444,Cassville,Missouri,65625,Class A (Community/Ambulatory); Class J (Shared Services),"1401 Old Exeter Road, Cassville, Missouri, 65625",-93.889805,36.6770123
Pharmacy,Wal-Mart Pharmacy 10-14,1800 S. Jefferson,2002009385,Lebanon,Missouri,65536,Class A (Community/Ambulatory); Class J (Shared Services),"1800 S. Jefferson, Lebanon, Missouri, 65536",-92.64587739999999,37.663488
Pharmacy,Wal-Mart Pharmacy 10-17,3200 Lusk Drive,2002008568,Neosho,Missouri,64850,Class A (Community/Ambulatory); Class J (Shared Services),"3200 Lusk Drive, Neosho, Missouri, 64850",-94.3966715,36.8391185
Pharmacy,Wal-Mart Pharmacy 10-48,885 Highway 60,2002008562,Monett,Missouri,65708,Class A (Community/Ambulatory); Class J (Shared Services),"885 Highway 60, Monett, Missouri, 65708",-93.9031397,36.9117441
Pharmacy,Wal-Mart Pharmacy 10-0027,1101 Hwy 32 West,2002009442,Salem,Missouri,65560,Class A (Community/Ambulatory); Class J (Shared Services),"1101 Hwy 32 West, Salem, Missouri, 65560",-91.54605047443994,37.63451138264696
Pharmacy,Wal-Mart Pharmacy 10-51,1701 North Bluff Street,2002008581,Fulton,Missouri,65251,Class A (Community/Ambulatory); Class J (Shared Services),"1701 North Bluff Street, Fulton, Missouri, 65251",-91.9452543,38.8643115
Pharmacy,Wal-Mart Pharmacy 10-159,415 Conley Rd.,2002009259,Columbia,Missouri,65201,Class A (Community/Ambulatory); Class J (Shared Services),"415 Conley Rd., Columbia, Missouri, 65201",-92.29673799999999,38.9549114
Pharmacy,Wal-Mart Pharmacy 10-189,2206 North Baltimore,2002008569,Kirksville,Missouri,63501,Class A (Community/Ambulatory); Class J (Shared Services),"2206 North Baltimore, Kirksville, Missouri, 63501",-92.5795581,40.2166912
Pharmacy,Wal-Mart Pharmacy 10-1265,10741 West Florissant Ave,2002007818,Saint Louis,Missouri,63136,Class A (Community/Ambulatory); Class J (Shared Services),"10741 West Florissant Ave, Saint Louis, Missouri, 63136",-90.28357559999999,38.7660872
Pharmacy,Wal-Mart Pharmacy 10-59,1501 South Rangeline Rd.,2002008578,Joplin,Missouri,64804,Class A (Community/Ambulatory); Class J (Shared Services),"1501 South Rangeline Rd., Joplin, Missouri, 64804",-94.4731451,37.0730558
Pharmacy,Wal-Mart Pharmacy 10-60,101 Hwy 47 East,2002008577,Troy,Missouri,63379,Class A (Community/Ambulatory); Class J (Shared Services),"101 Hwy 47 East, Troy, Missouri, 63379",-90.9815433,38.9884649
Pharmacy,Wal-Mart Pharmacy 10-1161,2897 Veteran's Memorial Drive,2002008564,Saint Charles,Missouri,63303,Class A (Community/Ambulatory); Class J (Shared Services),"2897 Veteran's Memorial Drive, Saint Charles, Missouri, 63303",-90.5279663,38.7821961
Pharmacy,Wal-Mart Pharmacy 10-834,810 South 37th Street,2002009254,Bethany,Missouri,64424,Class A (Community/Ambulatory); Class J (Shared Services),"810 South 37th Street, Bethany, Missouri, 64424",-94.017172,40.2621946
Pharmacy,Wal-Mart Pharmacy 10-219,3201 West Broadway,2002008574,Sedalia,Missouri,65301,Class A (Community/Ambulatory); Class J (Shared Services),"3201 West Broadway, Sedalia, Missouri, 65301",-93.2709433,38.7067009
Pharmacy,Wal-Mart Pharmacy 10-1120,7207 North M-1 Hwy,2002008565,Gladstone,Missouri,64119,Class A (Community/Ambulatory); Class J (Shared Services),"7207 North M-1 Hwy, Gladstone, Missouri, 64119",-94.5484887,39.2097752
Pharmacy,Wal-Mart Pharmacy 10-0013,2705 Grand Ave.,2002009441,Carthage,Missouri,64836,Class A (Community/Ambulatory); Class J (Shared Services),"2705 Grand Ave., Carthage, Missouri, 64836",-94.31359959999999,37.1413642
Pharmacy,Wal-Mart Pharmacy 10-122,3051 East Jackson Blvd.,2002008575,Jackson,Missouri,63755,Class A (Community/Ambulatory); Class J (Shared Services),"3051 East Jackson Blvd., Jackson, Missouri, 63755",-89.6346703,37.362083
Pharmacy,Wal-Mart Pharmacy 10-2221,2021 East Independence,2002009339,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class J (Shared Services),"2021 East Independence, Springfield, Missouri, 65804",-93.25835800000002,37.14414530000001
Pharmacy,Wal-Mart Pharmacy 10-325,908 Walton Way,2002009258,Richmond,Missouri,64085,Class A (Community/Ambulatory); Class J (Shared Services),"908 Walton Way, Richmond, Missouri, 64085",-93.9634459,39.2635116
Pharmacy,Wal-Mart Pharmacy 10-44,1802 S Bus Hwy. 54 Po Box 348,2002009306,Eldon,Missouri,65026,Class A (Community/Ambulatory); Class J (Shared Services),"1802 S Bus Hwy. 54 Po Box 348, Eldon, Missouri, 65026",-92.58157589999999,38.34836360000001
Pharmacy,Wal-Mart Pharmacy 10-37,701 Walton Drive,2002009257,Farmington,Missouri,63640,Class A (Community/Ambulatory); Class J (Shared Services),"701 Walton Drive, Farmington, Missouri, 63640",-90.43516989999999,37.7892701
Pharmacy,Wal-Mart Pharmacy 10-25,4820 South Clark St,2002009255,Mexico,Missouri,65265,Class A (Community/Ambulatory); Class J (Shared Services),"4820 South Clark St, Mexico, Missouri, 65265",-91.8905977,39.1204977
Pharmacy,Wal-Mart Pharmacy 10-82,1750 S. Perryville,2002009499,Perryville,Missouri,63775,Class A (Community/Ambulatory); Class J (Shared Services),"1750 S. Perryville, Perryville, Missouri, 63775",-89.89595709999999,37.70562
Pharmacy,Wal-Mart Pharmacy 10-2994,3022 South Belt Hwy.,2002009252,Saint Joseph,Missouri,64503,Class A (Community/Ambulatory); Class J (Shared Services),"3022 South Belt Hwy., Saint Joseph, Missouri, 64503",-94.80418859999999,39.7369868
